date,tvl
2023-06-04 00:00:00,5467179214
2023-06-05 00:00:00,5447077106
2023-06-06 00:00:00,5234921782
2023-06-07 00:00:00,5468211715
2023-06-08 00:00:00,5318900186
2023-06-09 00:00:00,5357250806
2023-06-10 00:00:00,5284403190
2023-06-11 00:00:00,5111439552
2023-06-12 00:00:00,5147291545
2023-06-13 00:00:00,5107204433
2023-06-14 00:00:00,5149743806
2023-06-15 00:00:00,4922789924
2023-06-16 00:00:00,4956232521
2023-06-17 00:00:00,5103425349
2023-06-18 00:00:00,5096166566
2023-06-19 00:00:00,5135499082
2023-06-20 00:00:00,5173624730
2023-06-21 00:00:00,5380249310
2023-06-22 00:00:00,5635015189
2023-06-23 00:00:00,5530388484
2023-06-24 00:00:00,5585107880
2023-06-25 00:00:00,5548609046
2023-06-26 00:00:00,5622019440
2023-06-27 00:00:00,5588146068
2023-06-28 00:00:00,5660426968
2023-06-29 00:00:00,5539819661
2023-06-30 00:00:00,5634318381
2023-07-01 00:00:00,5821897272
2023-07-02 00:00:00,5815617776
2023-07-03 00:00:00,5970839362
2023-07-04 00:00:00,6038929815
2023-07-05 00:00:00,6025072015
2023-07-06 00:00:00,5938297686
2023-07-07 00:00:00,5795884538
2023-07-08 00:00:00,5875631829
2023-07-09 00:00:00,5861470758
2023-07-10 00:00:00,5853085784
2023-07-11 00:00:00,5862644727
2023-07-12 00:00:00,5896732749
2023-07-13 00:00:00,5890989154
2023-07-14 00:00:00,6252526729
2023-07-15 00:00:00,6071375880
2023-07-16 00:00:00,6148441221
2023-07-17 00:00:00,6052594898
2023-07-18 00:00:00,5980660976
2023-07-19 00:00:00,5885925878
2023-07-20 00:00:00,5816346500
2023-07-21 00:00:00,5845830587
2023-07-22 00:00:00,5886543450
2023-07-23 00:00:00,5817966584
2023-07-24 00:00:00,5879236994
2023-07-25 00:00:00,5762592863
2023-07-26 00:00:00,5777791941
2023-07-27 00:00:00,5812263565
2023-07-28 00:00:00,5794685870
2023-07-29 00:00:00,5840257617
2023-07-30 00:00:00,5851009530
2023-07-31 00:00:00,5437049050
2023-08-01 00:00:00,5239073860
2023-08-02 00:00:00,5098143972
2023-08-03 00:00:00,4961698157
2023-08-04 00:00:00,4940999862
2023-08-05 00:00:00,4909377380
2023-08-06 00:00:00,4929548845
2023-08-07 00:00:00,4932171388
2023-08-08 00:00:00,4935394228
2023-08-09 00:00:00,4995959436
2023-08-10 00:00:00,4945941001
2023-08-11 00:00:00,4902114568
2023-08-12 00:00:00,5025463311
2023-08-13 00:00:00,4970025271
2023-08-14 00:00:00,4926053488
2023-08-15 00:00:00,4948080328
2023-08-16 00:00:00,4868724732
2023-08-17 00:00:00,4765286685
2023-08-18 00:00:00,4628595491
2023-08-19 00:00:00,4578056350
2023-08-20 00:00:00,4557943269
2023-08-21 00:00:00,4607343990
2023-08-22 00:00:00,4626079461
2023-08-23 00:00:00,4548420658
2023-08-24 00:00:00,4644125172
2023-08-25 00:00:00,4560615251
2023-08-26 00:00:00,4534169538
2023-08-27 00:00:00,4527205867
2023-08-28 00:00:00,4558119581
2023-08-29 00:00:00,4570131599
2023-08-30 00:00:00,4705615513
2023-08-31 00:00:00,4663212186
2023-09-01 00:00:00,4524606642
2023-09-02 00:00:00,4493024570
2023-09-03 00:00:00,4518906972
2023-09-04 00:00:00,4533379777
2023-09-05 00:00:00,4528565646
2023-09-06 00:00:00,4552560795
2023-09-07 00:00:00,4529169051
2023-09-08 00:00:00,4617052781
2023-09-09 00:00:00,4579462180
2023-09-10 00:00:00,4585617117
2023-09-11 00:00:00,4559070701
2023-09-12 00:00:00,4405058953
2023-09-13 00:00:00,4495263424
2023-09-14 00:00:00,4540136496
2023-09-15 00:00:00,4592992479
2023-09-16 00:00:00,4629573426
2023-09-17 00:00:00,4599661124
2023-09-18 00:00:00,4587408236
2023-09-19 00:00:00,4626621466
